key,emo,version,name,status,uni,codepoints
men_wrestling_light_skin_tone_medium_dark_skin_tone,👨🏻‍🫯‍👨🏾,E17.0,"men wrestling: light skin tone, medium-dark skin tone",fully-qualified,1f468_1f3fb_200d_1faef_200d_1f468_1f3fe,1F468 1F3FB 200D 1FAEF 200D 1F468 1F3FE
men_wrestling_light_skin_tone_dark_skin_tone,👨🏻‍🫯‍👨🏿,E17.0,"men wrestling: light skin tone, dark skin tone",fully-qualified,1f468_1f3fb_200d_1faef_200d_1f468_1f3ff,1F468 1F3FB 200D 1FAEF 200D 1F468 1F3FF
men_wrestling_medium_light_skin_tone_light_skin_tone,👨🏼‍🫯‍👨🏻,E17.0,"men wrestling: medium-light skin tone, light skin tone",fully-qualified,1f468_1f3fc_200d_1faef_200d_1f468_1f3fb,1F468 1F3FC 200D 1FAEF 200D 1F468 1F3FB
men_wrestling_medium_light_skin_tone_medium_skin_tone,👨🏼‍🫯‍👨🏽,E17.0,"men wrestling: medium-light skin tone, medium skin tone",fully-qualified,1f468_1f3fc_200d_1faef_200d_1f468_1f3fd,1F468 1F3FC 200D 1FAEF 200D 1F468 1F3FD
men_wrestling_medium_light_skin_tone_medium_dark_skin_tone,👨🏼‍🫯‍👨🏾,E17.0,"men wrestling: medium-light skin tone, medium-dark skin tone",fully-qualified,1f468_1f3fc_200d_1faef_200d_1f468_1f3fe,1F468 1F3FC 200D 1FAEF 200D 1F468 1F3FE
men_wrestling_medium_light_skin_tone_dark_skin_tone,👨🏼‍🫯‍👨🏿,E17.0,"men wrestling: medium-light skin tone, dark skin tone",fully-qualified,1f468_1f3fc_200d_1faef_200d_1f468_1f3ff,1F468 1F3FC 200D 1FAEF 200D 1F468 1F3FF
men_wrestling_medium_skin_tone_light_skin_tone,👨🏽‍🫯‍👨🏻,E17.0,"men wrestling: medium skin tone, light skin tone",fully-qualified,1f468_1f3fd_200d_1faef_200d_1f468_1f3fb,1F468 1F3FD 200D 1FAEF 200D 1F468 1F3FB
men_wrestling_medium_skin_tone_medium_light_skin_tone,👨🏽‍🫯‍👨🏼,E17.0,"men wrestling: medium skin tone, medium-light skin tone",fully-qualified,1f468_1f3fd_200d_1faef_200d_1f468_1f3fc,1F468 1F3FD 200D 1FAEF 200D 1F468 1F3FC
men_wrestling_medium_skin_tone_medium_dark_skin_tone,👨🏽‍🫯‍👨🏾,E17.0,"men wrestling: medium skin tone, medium-dark skin tone",fully-qualified,1f468_1f3fd_200d_1faef_200d_1f468_1f3fe,1F468 1F3FD 200D 1FAEF 200D 1F468 1F3FE
men_wrestling_medium_skin_tone_dark_skin_tone,👨🏽‍🫯‍👨🏿,E17.0,"men wrestling: medium skin tone, dark skin tone",fully-qualified,1f468_1f3fd_200d_1faef_200d_1f468_1f3ff,1F468 1F3FD 200D 1FAEF 200D 1F468 1F3FF
men_wrestling_medium_dark_skin_tone_light_skin_tone,👨🏾‍🫯‍👨🏻,E17.0,"men wrestling: medium-dark skin tone, light skin tone",fully-qualified,1f468_1f3fe_200d_1faef_200d_1f468_1f3fb,1F468 1F3FE 200D 1FAEF 200D 1F468 1F3FB
men_wrestling_medium_dark_skin_tone_medium_light_skin_tone,👨🏾‍🫯‍👨🏼,E17.0,"men wrestling: medium-dark skin tone, medium-light skin tone",fully-qualified,1f468_1f3fe_200d_1faef_200d_1f468_1f3fc,1F468 1F3FE 200D 1FAEF 200D 1F468 1F3FC
men_wrestling_medium_dark_skin_tone_medium_skin_tone,👨🏾‍🫯‍👨🏽,E17.0,"men wrestling: medium-dark skin tone, medium skin tone",fully-qualified,1f468_1f3fe_200d_1faef_200d_1f468_1f3fd,1F468 1F3FE 200D 1FAEF 200D 1F468 1F3FD
men_wrestling_medium_dark_skin_tone_dark_skin_tone,👨🏾‍🫯‍👨🏿,E17.0,"men wrestling: medium-dark skin tone, dark skin tone",fully-qualified,1f468_1f3fe_200d_1faef_200d_1f468_1f3ff,1F468 1F3FE 200D 1FAEF 200D 1F468 1F3FF
men_wrestling_dark_skin_tone_light_skin_tone,👨🏿‍🫯‍👨🏻,E17.0,"men wrestling: dark skin tone, light skin tone",fully-qualified,1f468_1f3ff_200d_1faef_200d_1f468_1f3fb,1F468 1F3FF 200D 1FAEF 200D 1F468 1F3FB
men_wrestling_dark_skin_tone_medium_light_skin_tone,👨🏿‍🫯‍👨🏼,E17.0,"men wrestling: dark skin tone, medium-light skin tone",fully-qualified,1f468_1f3ff_200d_1faef_200d_1f468_1f3fc,1F468 1F3FF 200D 1FAEF 200D 1F468 1F3FC
men_wrestling_dark_skin_tone_medium_skin_tone,👨🏿‍🫯‍👨🏽,E17.0,"men wrestling: dark skin tone, medium skin tone",fully-qualified,1f468_1f3ff_200d_1faef_200d_1f468_1f3fd,1F468 1F3FF 200D 1FAEF 200D 1F468 1F3FD
men_wrestling_dark_skin_tone_medium_dark_skin_tone,👨🏿‍🫯‍👨🏾,E17.0,"men wrestling: dark skin tone, medium-dark skin tone",fully-qualified,1f468_1f3ff_200d_1faef_200d_1f468_1f3fe,1F468 1F3FF 200D 1FAEF 200D 1F468 1F3FE
women_wrestling_light_skin_tone_medium_light_skin_tone,👩🏻‍🫯‍👩🏼,E17.0,"women wrestling: light skin tone, medium-light skin tone",fully-qualified,1f469_1f3fb_200d_1faef_200d_1f469_1f3fc,1F469 1F3FB 200D 1FAEF 200D 1F469 1F3FC
women_wrestling_light_skin_tone_medium_skin_tone,👩🏻‍🫯‍👩🏽,E17.0,"women wrestling: light skin tone, medium skin tone",fully-qualified,1f469_1f3fb_200d_1faef_200d_1f469_1f3fd,1F469 1F3FB 200D 1FAEF 200D 1F469 1F3FD
women_wrestling_light_skin_tone_medium_dark_skin_tone,👩🏻‍🫯‍👩🏾,E17.0,"women wrestling: light skin tone, medium-dark skin tone",fully-qualified,1f469_1f3fb_200d_1faef_200d_1f469_1f3fe,1F469 1F3FB 200D 1FAEF 200D 1F469 1F3FE
women_wrestling_light_skin_tone_dark_skin_tone,👩🏻‍🫯‍👩🏿,E17.0,"women wrestling: light skin tone, dark skin tone",fully-qualified,1f469_1f3fb_200d_1faef_200d_1f469_1f3ff,1F469 1F3FB 200D 1FAEF 200D 1F469 1F3FF
women_wrestling_medium_light_skin_tone_light_skin_tone,👩🏼‍🫯‍👩🏻,E17.0,"women wrestling: medium-light skin tone, light skin tone",fully-qualified,1f469_1f3fc_200d_1faef_200d_1f469_1f3fb,1F469 1F3FC 200D 1FAEF 200D 1F469 1F3FB
women_wrestling_medium_light_skin_tone_medium_skin_tone,👩🏼‍🫯‍👩🏽,E17.0,"women wrestling: medium-light skin tone, medium skin tone",fully-qualified,1f469_1f3fc_200d_1faef_200d_1f469_1f3fd,1F469 1F3FC 200D 1FAEF 200D 1F469 1F3FD
women_wrestling_medium_light_skin_tone_medium_dark_skin_tone,👩🏼‍🫯‍👩🏾,E17.0,"women wrestling: medium-light skin tone, medium-dark skin tone",fully-qualified,1f469_1f3fc_200d_1faef_200d_1f469_1f3fe,1F469 1F3FC 200D 1FAEF 200D 1F469 1F3FE
women_wrestling_medium_light_skin_tone_dark_skin_tone,👩🏼‍🫯‍👩🏿,E17.0,"women wrestling: medium-light skin tone, dark skin tone",fully-qualified,1f469_1f3fc_200d_1faef_200d_1f469_1f3ff,1F469 1F3FC 200D 1FAEF 200D 1F469 1F3FF
women_wrestling_medium_skin_tone_light_skin_tone,👩🏽‍🫯‍👩🏻,E17.0,"women wrestling: medium skin tone, light skin tone",fully-qualified,1f469_1f3fd_200d_1faef_200d_1f469_1f3fb,1F469 1F3FD 200D 1FAEF 200D 1F469 1F3FB
women_wrestling_medium_skin_tone_medium_light_skin_tone,👩🏽‍🫯‍👩🏼,E17.0,"women wrestling: medium skin tone, medium-light skin tone",fully-qualified,1f469_1f3fd_200d_1faef_200d_1f469_1f3fc,1F469 1F3FD 200D 1FAEF 200D 1F469 1F3FC
women_wrestling_medium_skin_tone_medium_dark_skin_tone,👩🏽‍🫯‍👩🏾,E17.0,"women wrestling: medium skin tone, medium-dark skin tone",fully-qualified,1f469_1f3fd_200d_1faef_200d_1f469_1f3fe,1F469 1F3FD 200D 1FAEF 200D 1F469 1F3FE
women_wrestling_medium_skin_tone_dark_skin_tone,👩🏽‍🫯‍👩🏿,E17.0,"women wrestling: medium skin tone, dark skin tone",fully-qualified,1f469_1f3fd_200d_1faef_200d_1f469_1f3ff,1F469 1F3FD 200D 1FAEF 200D 1F469 1F3FF
women_wrestling_medium_dark_skin_tone_light_skin_tone,👩🏾‍🫯‍👩🏻,E17.0,"women wrestling: medium-dark skin tone, light skin tone",fully-qualified,1f469_1f3fe_200d_1faef_200d_1f469_1f3fb,1F469 1F3FE 200D 1FAEF 200D 1F469 1F3FB
women_wrestling_medium_dark_skin_tone_medium_light_skin_tone,👩🏾‍🫯‍👩🏼,E17.0,"women wrestling: medium-dark skin tone, medium-light skin tone",fully-qualified,1f469_1f3fe_200d_1faef_200d_1f469_1f3fc,1F469 1F3FE 200D 1FAEF 200D 1F469 1F3FC
women_wrestling_medium_dark_skin_tone_medium_skin_tone,👩🏾‍🫯‍👩🏽,E17.0,"women wrestling: medium-dark skin tone, medium skin tone",fully-qualified,1f469_1f3fe_200d_1faef_200d_1f469_1f3fd,1F469 1F3FE 200D 1FAEF 200D 1F469 1F3FD
women_wrestling_medium_dark_skin_tone_dark_skin_tone,👩🏾‍🫯‍👩🏿,E17.0,"women wrestling: medium-dark skin tone, dark skin tone",fully-qualified,1f469_1f3fe_200d_1faef_200d_1f469_1f3ff,1F469 1F3FE 200D 1FAEF 200D 1F469 1F3FF
women_wrestling_dark_skin_tone_light_skin_tone,👩🏿‍🫯‍👩🏻,E17.0,"women wrestling: dark skin tone, light skin tone",fully-qualified,1f469_1f3ff_200d_1faef_200d_1f469_1f3fb,1F469 1F3FF 200D 1FAEF 200D 1F469 1F3FB
women_wrestling_dark_skin_tone_medium_light_skin_tone,👩🏿‍🫯‍👩🏼,E17.0,"women wrestling: dark skin tone, medium-light skin tone",fully-qualified,1f469_1f3ff_200d_1faef_200d_1f469_1f3fc,1F469 1F3FF 200D 1FAEF 200D 1F469 1F3FC
women_wrestling_dark_skin_tone_medium_skin_tone,👩🏿‍🫯‍👩🏽,E17.0,"women wrestling: dark skin tone, medium skin tone",fully-qualified,1f469_1f3ff_200d_1faef_200d_1f469_1f3fd,1F469 1F3FF 200D 1FAEF 200D 1F469 1F3FD
women_wrestling_dark_skin_tone_medium_dark_skin_tone,👩🏿‍🫯‍👩🏾,E17.0,"women wrestling: dark skin tone, medium-dark skin tone",fully-qualified,1f469_1f3ff_200d_1faef_200d_1f469_1f3fe,1F469 1F3FF 200D 1FAEF 200D 1F469 1F3FE
person_playing_water_polo,🤽,E3.0,person playing water polo,fully-qualified,1f93d,1F93D
person_playing_water_polo_light_skin_tone,🤽🏻,E3.0,person playing water polo: light skin tone,fully-qualified,1f93d_1f3fb,1F93D 1F3FB
person_playing_water_polo_medium_light_skin_tone,🤽🏼,E3.0,person playing water polo: medium-light skin tone,fully-qualified,1f93d_1f3fc,1F93D 1F3FC
person_playing_water_polo_medium_skin_tone,🤽🏽,E3.0,person playing water polo: medium skin tone,fully-qualified,1f93d_1f3fd,1F93D 1F3FD
person_playing_water_polo_medium_dark_skin_tone,🤽🏾,E3.0,person playing water polo: medium-dark skin tone,fully-qualified,1f93d_1f3fe,1F93D 1F3FE
person_playing_water_polo_dark_skin_tone,🤽🏿,E3.0,person playing water polo: dark skin tone,fully-qualified,1f93d_1f3ff,1F93D 1F3FF
man_playing_water_polo,🤽‍♂,E4.0,man playing water polo,minimally-qualified,1f93d_200d_2642,1F93D 200D 2642
man_playing_water_polo_light_skin_tone,🤽🏻‍♂,E4.0,man playing water polo: light skin tone,minimally-qualified,1f93d_1f3fb_200d_2642,1F93D 1F3FB 200D 2642
man_playing_water_polo_medium_light_skin_tone,🤽🏼‍♂,E4.0,man playing water polo: medium-light skin tone,minimally-qualified,1f93d_1f3fc_200d_2642,1F93D 1F3FC 200D 2642
man_playing_water_polo_medium_skin_tone,🤽🏽‍♂,E4.0,man playing water polo: medium skin tone,minimally-qualified,1f93d_1f3fd_200d_2642,1F93D 1F3FD 200D 2642
man_playing_water_polo_medium_dark_skin_tone,🤽🏾‍♂,E4.0,man playing water polo: medium-dark skin tone,minimally-qualified,1f93d_1f3fe_200d_2642,1F93D 1F3FE 200D 2642
man_playing_water_polo_dark_skin_tone,🤽🏿‍♂,E4.0,man playing water polo: dark skin tone,minimally-qualified,1f93d_1f3ff_200d_2642,1F93D 1F3FF 200D 2642
woman_playing_water_polo,🤽‍♀,E4.0,woman playing water polo,minimally-qualified,1f93d_200d_2640,1F93D 200D 2640
woman_playing_water_polo_light_skin_tone,🤽🏻‍♀,E4.0,woman playing water polo: light skin tone,minimally-qualified,1f93d_1f3fb_200d_2640,1F93D 1F3FB 200D 2640
woman_playing_water_polo_medium_light_skin_tone,🤽🏼‍♀,E4.0,woman playing water polo: medium-light skin tone,minimally-qualified,1f93d_1f3fc_200d_2640,1F93D 1F3FC 200D 2640
woman_playing_water_polo_medium_skin_tone,🤽🏽‍♀,E4.0,woman playing water polo: medium skin tone,minimally-qualified,1f93d_1f3fd_200d_2640,1F93D 1F3FD 200D 2640
woman_playing_water_polo_medium_dark_skin_tone,🤽🏾‍♀,E4.0,woman playing water polo: medium-dark skin tone,minimally-qualified,1f93d_1f3fe_200d_2640,1F93D 1F3FE 200D 2640
woman_playing_water_polo_dark_skin_tone,🤽🏿‍♀,E4.0,woman playing water polo: dark skin tone,minimally-qualified,1f93d_1f3ff_200d_2640,1F93D 1F3FF 200D 2640
person_playing_handball,🤾,E3.0,person playing handball,fully-qualified,1f93e,1F93E
person_playing_handball_light_skin_tone,🤾🏻,E3.0,person playing handball: light skin tone,fully-qualified,1f93e_1f3fb,1F93E 1F3FB
person_playing_handball_medium_light_skin_tone,🤾🏼,E3.0,person playing handball: medium-light skin tone,fully-qualified,1f93e_1f3fc,1F93E 1F3FC
person_playing_handball_medium_skin_tone,🤾🏽,E3.0,person playing handball: medium skin tone,fully-qualified,1f93e_1f3fd,1F93E 1F3FD
person_playing_handball_medium_dark_skin_tone,🤾🏾,E3.0,person playing handball: medium-dark skin tone,fully-qualified,1f93e_1f3fe,1F93E 1F3FE
person_playing_handball_dark_skin_tone,🤾🏿,E3.0,person playing handball: dark skin tone,fully-qualified,1f93e_1f3ff,1F93E 1F3FF
man_playing_handball,🤾‍♂,E4.0,man playing handball,minimally-qualified,1f93e_200d_2642,1F93E 200D 2642
man_playing_handball_light_skin_tone,🤾🏻‍♂,E4.0,man playing handball: light skin tone,minimally-qualified,1f93e_1f3fb_200d_2642,1F93E 1F3FB 200D 2642
man_playing_handball_medium_light_skin_tone,🤾🏼‍♂,E4.0,man playing handball: medium-light skin tone,minimally-qualified,1f93e_1f3fc_200d_2642,1F93E 1F3FC 200D 2642
man_playing_handball_medium_skin_tone,🤾🏽‍♂,E4.0,man playing handball: medium skin tone,minimally-qualified,1f93e_1f3fd_200d_2642,1F93E 1F3FD 200D 2642
man_playing_handball_medium_dark_skin_tone,🤾🏾‍♂,E4.0,man playing handball: medium-dark skin tone,minimally-qualified,1f93e_1f3fe_200d_2642,1F93E 1F3FE 200D 2642
man_playing_handball_dark_skin_tone,🤾🏿‍♂,E4.0,man playing handball: dark skin tone,minimally-qualified,1f93e_1f3ff_200d_2642,1F93E 1F3FF 200D 2642
woman_playing_handball,🤾‍♀,E4.0,woman playing handball,minimally-qualified,1f93e_200d_2640,1F93E 200D 2640
woman_playing_handball_light_skin_tone,🤾🏻‍♀,E4.0,woman playing handball: light skin tone,minimally-qualified,1f93e_1f3fb_200d_2640,1F93E 1F3FB 200D 2640
woman_playing_handball_medium_light_skin_tone,🤾🏼‍♀,E4.0,woman playing handball: medium-light skin tone,minimally-qualified,1f93e_1f3fc_200d_2640,1F93E 1F3FC 200D 2640
woman_playing_handball_medium_skin_tone,🤾🏽‍♀,E4.0,woman playing handball: medium skin tone,minimally-qualified,1f93e_1f3fd_200d_2640,1F93E 1F3FD 200D 2640
woman_playing_handball_medium_dark_skin_tone,🤾🏾‍♀,E4.0,woman playing handball: medium-dark skin tone,minimally-qualified,1f93e_1f3fe_200d_2640,1F93E 1F3FE 200D 2640
woman_playing_handball_dark_skin_tone,🤾🏿‍♀,E4.0,woman playing handball: dark skin tone,minimally-qualified,1f93e_1f3ff_200d_2640,1F93E 1F3FF 200D 2640
person_juggling,🤹,E3.0,person juggling,fully-qualified,1f939,1F939
person_juggling_light_skin_tone,🤹🏻,E3.0,person juggling: light skin tone,fully-qualified,1f939_1f3fb,1F939 1F3FB
person_juggling_medium_light_skin_tone,🤹🏼,E3.0,person juggling: medium-light skin tone,fully-qualified,1f939_1f3fc,1F939 1F3FC
person_juggling_medium_skin_tone,🤹🏽,E3.0,person juggling: medium skin tone,fully-qualified,1f939_1f3fd,1F939 1F3FD
person_juggling_medium_dark_skin_tone,🤹🏾,E3.0,person juggling: medium-dark skin tone,fully-qualified,1f939_1f3fe,1F939 1F3FE
person_juggling_dark_skin_tone,🤹🏿,E3.0,person juggling: dark skin tone,fully-qualified,1f939_1f3ff,1F939 1F3FF
man_juggling,🤹‍♂,E4.0,man juggling,minimally-qualified,1f939_200d_2642,1F939 200D 2642
man_juggling_light_skin_tone,🤹🏻‍♂,E4.0,man juggling: light skin tone,minimally-qualified,1f939_1f3fb_200d_2642,1F939 1F3FB 200D 2642
man_juggling_medium_light_skin_tone,🤹🏼‍♂,E4.0,man juggling: medium-light skin tone,minimally-qualified,1f939_1f3fc_200d_2642,1F939 1F3FC 200D 2642
man_juggling_medium_skin_tone,🤹🏽‍♂,E4.0,man juggling: medium skin tone,minimally-qualified,1f939_1f3fd_200d_2642,1F939 1F3FD 200D 2642
man_juggling_medium_dark_skin_tone,🤹🏾‍♂,E4.0,man juggling: medium-dark skin tone,minimally-qualified,1f939_1f3fe_200d_2642,1F939 1F3FE 200D 2642
man_juggling_dark_skin_tone,🤹🏿‍♂,E4.0,man juggling: dark skin tone,minimally-qualified,1f939_1f3ff_200d_2642,1F939 1F3FF 200D 2642
woman_juggling,🤹‍♀,E4.0,woman juggling,minimally-qualified,1f939_200d_2640,1F939 200D 2640
woman_juggling_light_skin_tone,🤹🏻‍♀,E4.0,woman juggling: light skin tone,minimally-qualified,1f939_1f3fb_200d_2640,1F939 1F3FB 200D 2640
woman_juggling_medium_light_skin_tone,🤹🏼‍♀,E4.0,woman juggling: medium-light skin tone,minimally-qualified,1f939_1f3fc_200d_2640,1F939 1F3FC 200D 2640
woman_juggling_medium_skin_tone,🤹🏽‍♀,E4.0,woman juggling: medium skin tone,minimally-qualified,1f939_1f3fd_200d_2640,1F939 1F3FD 200D 2640
woman_juggling_medium_dark_skin_tone,🤹🏾‍♀,E4.0,woman juggling: medium-dark skin tone,minimally-qualified,1f939_1f3fe_200d_2640,1F939 1F3FE 200D 2640
woman_juggling_dark_skin_tone,🤹🏿‍♀,E4.0,woman juggling: dark skin tone,minimally-qualified,1f939_1f3ff_200d_2640,1F939 1F3FF 200D 2640
person_in_lotus_position,🧘,E5.0,person in lotus position,fully-qualified,1f9d8,1F9D8
person_in_lotus_position_light_skin_tone,🧘🏻,E5.0,person in lotus position: light skin tone,fully-qualified,1f9d8_1f3fb,1F9D8 1F3FB
person_in_lotus_position_medium_light_skin_tone,🧘🏼,E5.0,person in lotus position: medium-light skin tone,fully-qualified,1f9d8_1f3fc,1F9D8 1F3FC
person_in_lotus_position_medium_skin_tone,🧘🏽,E5.0,person in lotus position: medium skin tone,fully-qualified,1f9d8_1f3fd,1F9D8 1F3FD
person_in_lotus_position_medium_dark_skin_tone,🧘🏾,E5.0,person in lotus position: medium-dark skin tone,fully-qualified,1f9d8_1f3fe,1F9D8 1F3FE
person_in_lotus_position_dark_skin_tone,🧘🏿,E5.0,person in lotus position: dark skin tone,fully-qualified,1f9d8_1f3ff,1F9D8 1F3FF
man_in_lotus_position,🧘‍♂,E5.0,man in lotus position,minimally-qualified,1f9d8_200d_2642,1F9D8 200D 2642
man_in_lotus_position_light_skin_tone,🧘🏻‍♂,E5.0,man in lotus position: light skin tone,minimally-qualified,1f9d8_1f3fb_200d_2642,1F9D8 1F3FB 200D 2642
man_in_lotus_position_medium_light_skin_tone,🧘🏼‍♂,E5.0,man in lotus position: medium-light skin tone,minimally-qualified,1f9d8_1f3fc_200d_2642,1F9D8 1F3FC 200D 2642
man_in_lotus_position_medium_skin_tone,🧘🏽‍♂,E5.0,man in lotus position: medium skin tone,minimally-qualified,1f9d8_1f3fd_200d_2642,1F9D8 1F3FD 200D 2642
man_in_lotus_position_medium_dark_skin_tone,🧘🏾‍♂,E5.0,man in lotus position: medium-dark skin tone,minimally-qualified,1f9d8_1f3fe_200d_2642,1F9D8 1F3FE 200D 2642
man_in_lotus_position_dark_skin_tone,🧘🏿‍♂,E5.0,man in lotus position: dark skin tone,minimally-qualified,1f9d8_1f3ff_200d_2642,1F9D8 1F3FF 200D 2642
woman_in_lotus_position,🧘‍♀,E5.0,woman in lotus position,minimally-qualified,1f9d8_200d_2640,1F9D8 200D 2640
woman_in_lotus_position_light_skin_tone,🧘🏻‍♀,E5.0,woman in lotus position: light skin tone,minimally-qualified,1f9d8_1f3fb_200d_2640,1F9D8 1F3FB 200D 2640
woman_in_lotus_position_medium_light_skin_tone,🧘🏼‍♀,E5.0,woman in lotus position: medium-light skin tone,minimally-qualified,1f9d8_1f3fc_200d_2640,1F9D8 1F3FC 200D 2640
woman_in_lotus_position_medium_skin_tone,🧘🏽‍♀,E5.0,woman in lotus position: medium skin tone,minimally-qualified,1f9d8_1f3fd_200d_2640,1F9D8 1F3FD 200D 2640
woman_in_lotus_position_medium_dark_skin_tone,🧘🏾‍♀,E5.0,woman in lotus position: medium-dark skin tone,minimally-qualified,1f9d8_1f3fe_200d_2640,1F9D8 1F3FE 200D 2640
woman_in_lotus_position_dark_skin_tone,🧘🏿‍♀,E5.0,woman in lotus position: dark skin tone,minimally-qualified,1f9d8_1f3ff_200d_2640,1F9D8 1F3FF 200D 2640
person_taking_bath,🛀,E0.6,person taking bath,fully-qualified,1f6c0,1F6C0
person_taking_bath_light_skin_tone,🛀🏻,E1.0,person taking bath: light skin tone,fully-qualified,1f6c0_1f3fb,1F6C0 1F3FB
person_taking_bath_medium_light_skin_tone,🛀🏼,E1.0,person taking bath: medium-light skin tone,fully-qualified,1f6c0_1f3fc,1F6C0 1F3FC
person_taking_bath_medium_skin_tone,🛀🏽,E1.0,person taking bath: medium skin tone,fully-qualified,1f6c0_1f3fd,1F6C0 1F3FD
person_taking_bath_medium_dark_skin_tone,🛀🏾,E1.0,person taking bath: medium-dark skin tone,fully-qualified,1f6c0_1f3fe,1F6C0 1F3FE
person_taking_bath_dark_skin_tone,🛀🏿,E1.0,person taking bath: dark skin tone,fully-qualified,1f6c0_1f3ff,1F6C0 1F3FF
person_in_bed,🛌,E1.0,person in bed,fully-qualified,1f6cc,1F6CC
person_in_bed_light_skin_tone,🛌🏻,E4.0,person in bed: light skin tone,fully-qualified,1f6cc_1f3fb,1F6CC 1F3FB
person_in_bed_medium_light_skin_tone,🛌🏼,E4.0,person in bed: medium-light skin tone,fully-qualified,1f6cc_1f3fc,1F6CC 1F3FC
person_in_bed_medium_skin_tone,🛌🏽,E4.0,person in bed: medium skin tone,fully-qualified,1f6cc_1f3fd,1F6CC 1F3FD
person_in_bed_medium_dark_skin_tone,🛌🏾,E4.0,person in bed: medium-dark skin tone,fully-qualified,1f6cc_1f3fe,1F6CC 1F3FE
person_in_bed_dark_skin_tone,🛌🏿,E4.0,person in bed: dark skin tone,fully-qualified,1f6cc_1f3ff,1F6CC 1F3FF
people_holding_hands,🧑‍🤝‍🧑,E12.0,people holding hands,fully-qualified,1f9d1_200d_1f91d_200d_1f9d1,1F9D1 200D 1F91D 200D 1F9D1
people_holding_hands_light_skin_tone,🧑🏻‍🤝‍🧑🏻,E12.0,people holding hands: light skin tone,fully-qualified,1f9d1_1f3fb_200d_1f91d_200d_1f9d1_1f3fb,1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FB
people_holding_hands_light_skin_tone_medium_light_skin_tone,🧑🏻‍🤝‍🧑🏼,E12.1,"people holding hands: light skin tone, medium-light skin tone",fully-qualified,1f9d1_1f3fb_200d_1f91d_200d_1f9d1_1f3fc,1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FC
